,Latitude,Longitude,Region,Council,Ward,Population
393,-3.5156849,35.6912369,ARUSHA,Karatu,Endamarariek,348
394,-3.3123098,35.7336408,ARUSHA,Karatu,Mbulumbulu,451
395,-3.33330427,35.6663623,ARUSHA,Karatu,Ganako,636
396,-3.4199456,35.9268008,ARUSHA,Karatu,Rhotia,220
397,-3.3319405,35.6772757,ARUSHA,Karatu,Ganako,682
398,-3.3348011,35.6715431,ARUSHA,Karatu,Karatu,611
399,-3.338393,35.5338183,ARUSHA,Karatu,Kansay,688
400,-3.3061424,35.7324942,ARUSHA,Karatu,Rhotia,448
401,-3.8646933,34.8868567,ARUSHA,Karatu,Baray,228
402,-2.7166666,36.7,ARUSHA,Longido,Longido,129
403,-2.65,36.7833333,ARUSHA,Longido,Namanga,605
404,-2.9333333,36.2333333,ARUSHA,Longido,Elang'atadapash,368
405,-2.9166666,37.0666666,ARUSHA,Longido,Olmolog,1677
406,-2.35,36.3666666,ARUSHA,Longido,Matale A,478
407,-2.5166666,36.4833333,ARUSHA,Longido,Engarenaibor,738
408,-3.0333333,36.6833333,ARUSHA,Longido,Engikaret,497
409,-2.55,36.7666666,ARUSHA,Longido,Kimokouwa,804
410,-2.7166666,36.1,ARUSHA,Longido,Gelai Meirugoi,629
411,-2.6,36.1833333,ARUSHA,Longido,Gelai Lumbwa,639
412,-2.8666666,36.1833333,ARUSHA,Longido,Ilorienito,615
413,-2.8666666,37.2042217,ARUSHA,Longido,Kamwanga,1369
414,-2.3833333,36.4833333,ARUSHA,Longido,Matale A,374
415,-2.8666666,37.3521317,ARUSHA,Longido,Kamwanga,986
416,-2.8166666,36.3,ARUSHA,Longido,Ketumbeine,1110
417,-2.6333333,36.7,ARUSHA,Longido,Kimokouwa,526
418,-2.4166666,36.5333333,ARUSHA,Longido,Engarenaibor,231
419,-2.8333333,36.5166666,ARUSHA,Longido,Engikaret,593
420,-2.6166666,36.45,ARUSHA,Longido,Mundarara,657
421,-2.8505683,37.2333333,ARUSHA,Longido,Kamwanga,621
422,-2.8333333,37.1833333,ARUSHA,Longido,Olmolog,753
423,-2.6333333,35.55,ARUSHA,Longido,Mundarara,354
424,-2.6833333,36.7,ARUSHA,Longido,Longido,1145
425,-2.7375043,36.7002351,ARUSHA,Longido,Longido,144
426,-2.7833333,36.3,ARUSHA,Longido,Ketumbeine,487
427,-2.8333333,36,ARUSHA,Longido,Ilorienito,474
428,-2.55,36.7666666,ARUSHA,Longido,Kimokouwa,162
429,-3.6166666,36,ARUSHA,Longido,Gelai Meirugoi,359
430,-2.5333333,36.4833333,ARUSHA,Longido,Engarenaibor,290
431,-2.85,36.3166666,ARUSHA,Longido,Ketumbeine,332
432,-2.4333333,36.4166666,ARUSHA,Longido,Matale A,291
433,-2.6166666,36.6,ARUSHA,Longido,Mundarara,571
434,-2.75,36.6166666,ARUSHA,Longido,Orbomba,276
435,-2.55,36.7833333,ARUSHA,Longido,Namanga,784
436,-3,36.6666666,ARUSHA,Longido,Engikaret,322
437,-2.9833333,36.8553366,ARUSHA,Longido,Tingatinga,886
438,-2.5,36.4833333,ARUSHA,Longido,Engarenaibor,572
439,-2.9833333,36.2833333,ARUSHA,Longido,Noondoto,770
440,-2.9,36.25,ARUSHA,Longido,Elang'atadapash,371
441,-2.8666666,37.1166666,ARUSHA,Longido,Olmolog,827
442,-2.8833333,37.0666666,ARUSHA,Longido,Olmolog,529
443,-2.7333333,36.7166666,ARUSHA,Longido,Orbomba,425
444,-2.7166666,36.6666666,ARUSHA,Longido,Orbomba,631
445,-2.7833333,36.6666666,ARUSHA,Longido,Orbomba,201
446,-2.5,36.5833333,ARUSHA,Longido,Engarenaibor,372
447,-2.7833333,36.95,ARUSHA,Longido,Sinya,1246
448,-2.9333333,36.2166666,ARUSHA,Longido,Elang'atadapash,508
449,-2.55,36.7833333,ARUSHA,Longido,Kimokouwa,3493.5
450,-2.9666666,36.9560616,ARUSHA,Longido,Tingatinga,306
451,-3.55065,36.90053,ARUSHA,Meru,Shambarai Burka,5
452,-3.3461,36.77586,ARUSHA,Meru,Akheri,199
453,-3.34814,36.77505,ARUSHA,Meru,Akheri,185
454,-3.37221,36.84475,ARUSHA,Meru,Usariver,400
455,-3.36451,36.75255,ARUSHA,Meru,Ambureni,627
456,-3.35609,36.84322,ARUSHA,Meru,Nkoaranga,3493.5
457,-3.37221,36.84475,ARUSHA,Meru,Usariver,235
458,-3.39492,36.82098,ARUSHA,Meru,Kikwe,735
459,-3.38387,36.83443,ARUSHA,Meru,Poli,67
460,-3.38521,36.93892,ARUSHA,Meru,Kikatiti,330
461,-3.37522,36.89516,ARUSHA,Meru,Maji ya chai,355
462,-3.36898,36.75682,ARUSHA,Meru,Ambureni,576
463,-3.36294,36.89074,ARUSHA,Meru,Imbaseni,138
464,-3.36939,36.88487,ARUSHA,Meru,Imbaseni,301
465,-3.42892,36.87966,ARUSHA,Meru,Maroroni,268
466,-3.25112,36.9705,ARUSHA,Meru,Maruvango,233
467,-3.36568,37.05779,ARUSHA,Meru,Malula,271
468,-3.17076,36.9054,ARUSHA,Meru,Ngarenanyuki,267
469,-3.50994,36.99998,ARUSHA,Meru,Majengo,366
470,-3.30941,37.02618,ARUSHA,Meru,Malula,358
471,-3.31848,36.87289,ARUSHA,Meru,Imbaseni,133
472,-3.21742,36.96405,ARUSHA,Meru,Maruvango,417
473,-3.35995,36.8979,ARUSHA,Meru,Imbaseni,425
474,-3.33801,36.76138,ARUSHA,Meru,Nkoanrua,107
475,-3.36494,36.76423,ARUSHA,Meru,Ambureni,781
476,-3.37984,36.89465,ARUSHA,Meru,Maji ya chai,225
477,-3.17076,36.90542,ARUSHA,Meru,Ngarenanyuki,194
478,-3.34221,36.89029,ARUSHA,Meru,Imbaseni,846
479,-3.36578,36.89547,ARUSHA,Meru,Imbaseni,221
480,-3.23721,36.91396,ARUSHA,Meru,Leguruki,124
481,-3.46107,37.0404,ARUSHA,Meru,Majengo,967
482,-3.20423,36.93916,ARUSHA,Meru,Leguruki,243
483,-3.47449,36.86588,ARUSHA,Meru,Kikwe,348
484,-3.37933,36.9001,ARUSHA,Meru,Maji ya chai,222
485,-3.3799,36.85835,ARUSHA,Meru,Usariver,85
486,-3.5616423,36.892397,ARUSHA,Meru,Shambarai Burka,349
487,-3.40168,36.94381,ARUSHA,Meru,Kikatiti,966
488,-3.42414,36.82788,ARUSHA,Meru,Kikwe,340
489,-3.36895,36.84644,ARUSHA,Meru,Usariver,240
490,-3.31541,36.83574,ARUSHA,Meru,Songoro,316
491,-3.38697,36.9249,ARUSHA,Meru,Maji ya chai,462
492,-3.12764,36.86704,ARUSHA,Meru,Uwiro,258
493,-3.35069,36.78198,ARUSHA,Meru,Nkoarisambu,243
494,-3.30435,36.98944,ARUSHA,Meru,King'ori,291
495,-3.29659,36.97886,ARUSHA,Meru,King'ori,150
496,-3.16683,36.81672,ARUSHA,Meru,Uwiro,707
497,-3.14948,36.77242,ARUSHA,Meru,Uwiro,731
498,-3.39129,36.90137,ARUSHA,Meru,Maji ya chai,951
499,-3.392294,36.8130828,ARUSHA,Meru,Songoro,120
500,-3.3381,36.87532,ARUSHA,Meru,Imbaseni,392
501,-3.33539,37.03922,ARUSHA,Meru,Malula,228
502,-3.34234,36.81475,ARUSHA,Meru,Nkoaranga,165
503,-3.27494,36.97886,ARUSHA,Meru,King'ori,375
504,-3.46656,36.87661,ARUSHA,Meru,Maroroni,513
505,-3.36987,36.84684,ARUSHA,Meru,Usariver,648
506,-3.25452,36.94741,ARUSHA,Meru,Maruvango,364
507,-3.19516,36.89053,ARUSHA,Meru,Ngarenanyuki,249
508,-3.34052,36.91476,ARUSHA,Meru,Maji ya chai,191
509,-3.47392,36.9523,ARUSHA,Meru,Makiba,477
510,-3.48708,37.01328,ARUSHA,Meru,Majengo,613
511,-3.36177,36.91515,ARUSHA,Meru,Maji ya chai,479
512,-3.53357,36.96211,ARUSHA,Meru,Makiba,497
513,-3.35719,36.82574,ARUSHA,Meru,Poli,307
514,-3.37389,36.83031,ARUSHA,Meru,Poli,286
515,-3.37189,37.02258,ARUSHA,Meru,Malula,564
516,-3.41891,36.84597,ARUSHA,Meru,Usariver,273
517,-3.37517,37.01936,ARUSHA,Meru,Malula,230
518,-3.31654,36.97366,ARUSHA,Meru,King'ori,217
519,-3.38061,36.8446,ARUSHA,Meru,Poli,89
520,-3.43609,36.90921,ARUSHA,Meru,Maroroni,511
521,-3.24996,36.98722,ARUSHA,Meru,Maruvango,583
522,-3.10823,36.9202,ARUSHA,Meru,Ngabobo,241
523,-3.35556,36.84117,ARUSHA,Meru,Nkoaranga,158
524,-3.35844,36.77546,ARUSHA,Meru,Akheri,266
525,-3.45494,36.85388,ARUSHA,Meru,Kikwe,385
526,-3.23726,36.95727,ARUSHA,Meru,Maruvango,227
527,-3.27646,37.03239,ARUSHA,Meru,King'ori,235
528,-3.54292,36.91769,ARUSHA,Meru,Mbuguni,357
529,-3.33241,36.88148,ARUSHA,Meru,Imbaseni,217
530,-3.46645,36.87651,ARUSHA,Meru,Maroroni,55
531,-3.33491,36.77079,ARUSHA,Meru,Nkoarisambu,336
532,-3.55709,36.93161,ARUSHA,Meru,Mbuguni,362
533,-3.4419,36.8893,ARUSHA,Meru,Maroroni,260
534,-3.56574,36.95368,ARUSHA,Meru,Mbuguni,381
535,-3.34516,37.00078,ARUSHA,Meru,Malula,240
536,-3.22491,36.92253,ARUSHA,Meru,Leguruki,257
537,-3.39446,36.89632,ARUSHA,Meru,Maji ya chai,562
538,-3.3738,36.75595,ARUSHA,Meru,Ambureni,716
539,-3.23475,36.98478,ARUSHA,Meru,Maruvango,330
540,-3.52412,36.88332,ARUSHA,Meru,Shambarai Burka,306
541,-3.1263,36.80268,ARUSHA,Meru,Uwiro,207
542,-3.31997,36.82991,ARUSHA,Meru,Songoro,298
543,-3.1919,36.83618,ARUSHA,Meru,Ngarenanyuki,266
544,-3.39584,36.80696,ARUSHA,Meru,Kikwe,444
545,-3.14105,36.877228,ARUSHA,Meru,Ngarenanyuki,251
546,-3.21638,36.86165,ARUSHA,Meru,Ngarenanyuki,146
547,-3.34142,36.81375,ARUSHA,Meru,Maji ya chai,146
548,-3.46159,36.91671,ARUSHA,Meru,Maroroni,348
549,-3.32536,36.77525,ARUSHA,Meru,Nkoarisambu,379
550,-3.40655,36.82732,ARUSHA,Meru,Kikwe,112
551,-3.10841,36.89384,ARUSHA,Meru,Ngabobo,243
552,-3.4048,36.79421,ARUSHA,Meru,Kikwe,200
553,-3.14979,36.8403,ARUSHA,Meru,Uwiro,300
554,-3.31638,36.88242,ARUSHA,Meru,Imbaseni,591
555,-3.34008,36.90759,ARUSHA,Meru,Maji ya chai,222
556,-3.32781,36.91238,ARUSHA,Meru,Maji ya chai,637
557,-3.37137,36.77364,ARUSHA,Meru,Akheri,526
558,-3.33608,36.82594,ARUSHA,Meru,Nkoaranga,381
559,-3.34634,36.9234,ARUSHA,Meru,Kikatiti,495
560,-3.23417,36.93069,ARUSHA,Meru,Leguruki,115
561,-3.34052,36.80011,ARUSHA,Meru,Poli,281
562,-3.38085,36.97173,ARUSHA,Meru,Kikatiti,223
563,-3.33469,36.85623,ARUSHA,Meru,Nkoanekoli,187
564,-3.3502,36.76664,ARUSHA,Meru,Nkoanrua,384
565,-3.25923,37.01685,ARUSHA,Meru,King'ori,377
566,-3.33608,36.82594,ARUSHA,Meru,Nkoaranga,262
567,-3.2511,36.91169,ARUSHA,Meru,Leguruki,467
568,-3.19396,36.91396,ARUSHA,Meru,Leguruki,337
569,-3.35999,37.03252,ARUSHA,Meru,Malula,377
570,-3.34923,36.83427,ARUSHA,Meru,Nkoaranga,446
571,-3.29504,37.01963,ARUSHA,Meru,Malula,277
572,-3.28688,36.99002,ARUSHA,Meru,King'ori,171
573,-3.56185,36.09753,ARUSHA,Meru,Shambarai Burka,449
574,-3.17037,36.86645,ARUSHA,Meru,Ngarenanyuki,439
575,-3.36954,36.78674,ARUSHA,Meru,Akheri,690
576,-3.51591,36.94673,ARUSHA,Meru,Makiba,394
577,-3.33773,36.77367,ARUSHA,Meru,Nkoarisambu,123
578,-3.58853,36.91339,ARUSHA,Meru,Mbuguni,193
579,-3.35203,36.80303,ARUSHA,Meru,Poli,407
580,-3.34795,36.83791,ARUSHA,Meru,Nkoaranga,399
581,-3.34562,36.95773,ARUSHA,Meru,Kikatiti,280
582,-3.43281,36.97215,ARUSHA,Meru,Maroroni,463
583,-3.34333,36.85142,ARUSHA,Meru,Nkoanekoli,269
584,-3.40918,36.99273,ARUSHA,Meru,Maroroni,349
585,-3.37893785,36.75606427,ARUSHA,Meru,Ambureni,78
586,-3.33093,36.7858,ARUSHA,Meru,Seela Sing'isi,470
587,-3.39402,36.9434,ARUSHA,Meru,Kikatiti,269
588,-3.33406,36.8119,ARUSHA,Meru,Nkoaranga,200
589,-3.23175,36.94874,ARUSHA,Meru,Maruvango,236
590,-3.41246,36.82375,ARUSHA,Meru,Kikwe,104
591,-3.3422,36.87945,ARUSHA,Meru,Imbaseni,3493.5
592,-3.10355,36.88194,ARUSHA,Meru,Ngabobo,240
593,-3.19396,36.90686,ARUSHA,Meru,Leguruki,161
594,-3.31326,36.792,ARUSHA,Meru,Seela Sing'isi,631
595,-3.34285,36.96473,ARUSHA,Meru,Kikatiti,512
596,-3.31784,36.81653,ARUSHA,Meru,Songoro,335
597,-3.39544,36.90667,ARUSHA,Meru,Maji ya chai,3493.5
598,-3.36508,36.90629,ARUSHA,Meru,Maji ya chai,224
599,-3.32453,36.7974,ARUSHA,Meru,Songoro,236
600,-3.36489,36.93792,ARUSHA,Meru,Kikatiti,344
601,-3.22156,36.88163,ARUSHA,Meru,Imbaseni,233
602,-3.54449,36.91684,ARUSHA,Meru,Mbuguni,448
603,-3.38018,36.80182,ARUSHA,Meru,Akheri,265
604,-3.36141,36.78083,ARUSHA,Meru,Akheri,447
605,-3.37242,36.88204,ARUSHA,Meru,Imbaseni,3493.5
606,-3.36398,36.89997,ARUSHA,Meru,Maji ya chai,923
607,-3.33618,36.75756,ARUSHA,Meru,Nkoanrua,516
608,-3.28055,37.00745,ARUSHA,Meru,King'ori,249
609,-3.37736,36.84352,ARUSHA,Meru,Usariver,269
610,-3.38502,36.8329,ARUSHA,Meru,Poli,541
611,-3.32175,36.81051,ARUSHA,Meru,Songoro,283
612,-3.36393,36.85551,ARUSHA,Meru,Usariver,812
613,-3.3585,36.86495,ARUSHA,Meru,Usariver,3493.5
614,-3.32316,36.79617,ARUSHA,Meru,Songoro,154
615,-3.51499,36.91898,ARUSHA,Meru,Makiba,615
616,-3.21176,36.86326,ARUSHA,Meru,Ngarenanyuki,286
617,-3.36633,36.85555,ARUSHA,Meru,Usariver,157
618,-3.326774,36.302944,ARUSHA,Monduli,Sepeko,303
619,-3.4190996,36.3925678,ARUSHA,Monduli,Sepeko,628
620,-3.348853,35.865749,ARUSHA,Monduli,Majengo,110
621,-3.3597625,35.9046817,ARUSHA,Monduli,Esilalei,720
622,-3.222242,36.364997,ARUSHA,Monduli,Monduli juu,663
623,-3.289413,36.449105,ARUSHA,Monduli,Engutoto,217
624,-3.545597,35.938214,ARUSHA,Monduli,Esilalei,249
625,-3.318481,36.245002,ARUSHA,Monduli,Lepurko,308
626,-3.000683,36.004758,ARUSHA,Monduli,Engaruka,848
627,-2.99772,35.962545,ARUSHA,Monduli,Engaruka,1105
628,-3.4099563,36.2354446,ARUSHA,Monduli,Lepurko,383
629,-3.236976,36.427041,ARUSHA,Monduli,Monduli juu,812
630,-3.3517066,36.3776488,ARUSHA,Monduli,Sepeko,3493.5
631,-3.4455756,35.9538537,ARUSHA,Monduli,Esilalei,507
632,-3.316397,35.891054,ARUSHA,Monduli,Esilalei,557
633,-3.5497262,36.1119154,ARUSHA,Monduli,Makuyuni,83
634,-3.265574,36.341739,ARUSHA,Monduli,Monduli juu,596
635,-3.287434,36.437301,ARUSHA,Monduli,Engutoto,153
636,-3.386481,35.855789,ARUSHA,Monduli,Mto wa Mbu,666
637,-3.415004,36.321258,ARUSHA,Monduli,Sepeko,291
638,-3.3802243,35.8897444,ARUSHA,Monduli,Migungani,344
639,-3.635536,36.592745,ARUSHA,Monduli,Moita,619
640,-3.4825589,35.9971582,ARUSHA,Monduli,Esilalei,279
641,-3.374085,35.889872,ARUSHA,Monduli,Esilalei,96
642,-3.327807,36.439287,ARUSHA,Monduli,Lashaine,694
643,-3.763849,36.310248,ARUSHA,Monduli,Lemooti,455
644,-3.345865,36.354322,ARUSHA,Monduli,Sepeko,634
645,-3.780741,36.396486,ARUSHA,Monduli,Lemooti,289
646,-3.66507,36.469082,ARUSHA,Monduli,Naalarami,426
647,-3.755865,36.398707,ARUSHA,Monduli,Lemooti,518
648,-3.355327,36.226719,ARUSHA,Monduli,Lepurko,471
649,-3.764467,36.419246,ARUSHA,Monduli,Lolkisale,760
650,-3.768447,36.486317,ARUSHA,Monduli,Lemooti,388
651,-3.399942,36.4909101,ARUSHA,Monduli,Meserani,701
652,-3.420302,36.181454,ARUSHA,Monduli,Lepurko,565
653,-3.4043305,35.9116882,ARUSHA,Monduli,Esilalei,474
654,-3.348419,36.864657,ARUSHA,Monduli,Majengo,613
655,-3.5535675,36.1000115,ARUSHA,Monduli,Makuyuni,980
656,-3.529363,36.4510167,ARUSHA,Monduli,Makuyuni,1185
657,-3.2988896,36.4510167,ARUSHA,Monduli,Monduli Mjini,506
658,-3.208522,36.058332,ARUSHA,Monduli,Selela,709
659,-3.475023,36.203552,ARUSHA,Monduli,Makuyuni,548
660,-3.524547,36.456151,ARUSHA,Monduli,Meserani,726
661,-3.437517,36.478776,ARUSHA,Monduli,Meserani,737
662,-3.295362,36.434877,ARUSHA,Monduli,Engutoto,299
663,-3.187362,36.458279,ARUSHA,Monduli,Mfereji,699
664,-3.3389392,35.8444609,ARUSHA,Monduli,Majengo,249
665,-3.3004907,36.4571691,ARUSHA,Monduli,Engutoto,210
666,-3.559917,36.600996,ARUSHA,Monduli,Moita,730
667,-3.47627,36.569395,ARUSHA,Monduli,Moita,860
668,-3.25139,36.394253,ARUSHA,Monduli,Monduli juu,884
669,-3.302417,36.448553,ARUSHA,Monduli,Monduli Mjini,129
670,-3.643355,36.014866,ARUSHA,Monduli,Mswakini,603
671,-3.674287,36.055547,ARUSHA,Monduli,Mswakini,666
672,-3.4063073,36.3051309,ARUSHA,Monduli,Sepeko,536
673,-3.372652,35.8514334,ARUSHA,Monduli,Majengo,1196
674,-3.372247,35.869387,ARUSHA,Monduli,Migungani,381
675,-3.619819,36.514947,ARUSHA,Monduli,Naalarami,516
676,-3.721533,36.406498,ARUSHA,Monduli,Lolkisale,703
677,-3.509631,36.175669,ARUSHA,Monduli,Makuyuni,649
678,-3.60275,36.089995,ARUSHA,Monduli,Mswakini,496
679,-3.321517,36.448004,ARUSHA,Monduli,Engutoto,211
680,-3.3967693,36.2536849,ARUSHA,Monduli,Lepurko,507
681,-3.5474984,36.123859,ARUSHA,Monduli,Makuyuni,272
682,-3.220329,35.956388,ARUSHA,Monduli,Selela,536
683,-3.679917,36.605433,ARUSHA,Monduli,Lolkisale,523
684,-3.3798596,35.8909281,ARUSHA,Monduli,Majengo,201
685,-3.2998149,36.4342381,ARUSHA,Monduli,Engutoto,544
686,-3.311579,36.475498,ARUSHA,Monduli,Engutoto,520
687,-3.6333635,35.9206432,ARUSHA,Monduli,Esilalei,403
688,-3.383094,35.895403,ARUSHA,Monduli,Esilalei,356
689,-3.309568,36.399394,ARUSHA,Monduli,Lashaine,575
690,-3.4410696,35.9505411,ARUSHA,Monduli,Esilalei,64
691,-3.3712432,35.8893667,ARUSHA,Monduli,Esilalei,390
692,-3.204815,35.945719,ARUSHA,Monduli,Selela,1226
693,-3.3186616,36.4510413,ARUSHA,Monduli,Monduli Mjini,375
694,-3.4457991,36.1936672,ARUSHA,Monduli,Makuyuni,210
695,-3.400471,36.462245,ARUSHA,Monduli,Meserani,466
696,-3.371428,35.867263,ARUSHA,Monduli,Migungani,338
697,-2.9568549,35.7000966,ARUSHA,Ngorongoro,Alailelai,517
698,-2.4,35.5,ARUSHA,Ngorongoro,Arash,686
699,-2.147102,35.729123,ARUSHA,Ngorongoro,Digodigo,410
700,-2.05082,35.58084,ARUSHA,Ngorongoro,Orgosorok,250
701,-2.9873733,35.803121,ARUSHA,Ngorongoro,Nainokanoka,633
702,-2.14666,35.74325,ARUSHA,Ngorongoro,Kirangi,682
703,-2.1488,35.72868,ARUSHA,Ngorongoro,Digodigo,130
704,-2.29085,35.94852,ARUSHA,Ngorongoro,Pinyinyi,812
705,-3.2209716,35.2696964,ARUSHA,Ngorongoro,Enduleni,1572
706,-2.61072,35.87794,ARUSHA,Ngorongoro,Engaresero,605
707,-3.451708,35.021796,ARUSHA,Ngorongoro,Kakesio,377
708,-3.2970283,35.1910483,ARUSHA,Ngorongoro,Alaitolei,592
709,-2.8473555,35.8452233,ARUSHA,Ngorongoro,Naiyobi,361
710,-3.242778,35.223932,ARUSHA,Ngorongoro,Alaitolei,186
711,-3.0724892,35.6907548,ARUSHA,Ngorongoro,Nainokanoka,548
712,-2.9399166,35.52559499,ARUSHA,Ngorongoro,Olbalbal,257
713,-2.13722217,35.8837054,ARUSHA,Ngorongoro,Oldonyosambu,784
714,-3.3797712,35.987556,ARUSHA,Ngorongoro,Kakesio,302
715,-2.9303033,35.8906567,ARUSHA,Ngorongoro,Naiyobi,392
716,-1.961215,35.3631967,ARUSHA,Ngorongoro,Soitsambu,826
717,-2.1318688,35.7654514,ARUSHA,Ngorongoro,Kirangi,448
718,-2.12983,35.57855,ARUSHA,Ngorongoro,Olorien/Magaiduru,459
719,-2.05246,35.62398,ARUSHA,Ngorongoro,Orgosorok,424
720,-2.0577,35.61667,ARUSHA,Ngorongoro,Orgosorok,269
721,-2.0876875,35.5621953,ARUSHA,Ngorongoro,Maalon,453
722,-3.2401147,35.4901053,ARUSHA,Ngorongoro,Nainokanoka,549
723,-2.09479,35.63258,ARUSHA,Ngorongoro,Olorien/Magaiduru,392
724,-5.833231,35.449566,DODOMA,Bahi,Lamaiti,813
725,-2.0571345,35.55622294,ARUSHA,Ngorongoro,Olorien/Magaiduru,201
726,-2.24893,35.57877,ARUSHA,Ngorongoro,Maalon,474
727,-2.1431,35.68008,ARUSHA,Ngorongoro,Samunge,444
728,-1.870129,35.3699528,ARUSHA,Ngorongoro,Ololosokwan,609
729,-3.2424633,35.48374,ARUSHA,Ngorongoro,Ngorongoro,240
730,-2.515623,35.60194,ARUSHA,Ngorongoro,Malambo,1410
731,-2.08414,35.54258,ARUSHA,Ngorongoro,Olorien/Magaiduru,402
732,-2.05636,35.55402,ARUSHA,Ngorongoro,Olorien/Magaiduru,279
733,-2.2653516,35.8072833,ARUSHA,Ngorongoro,Pinyinyi,292
734,-2.22413,35.67881,ARUSHA,Ngorongoro,Sale,288
735,-2.16098,35.66865,ARUSHA,Ngorongoro,Sale,480
736,-3.20677037,35.3610128,ARUSHA,Ngorongoro,Misigyo,900
737,-3.3230646,35.4247039,ARUSHA,Ngorongoro,Ngorongoro,936
738,-2.9017231,35.3700324,ARUSHA,Ngorongoro,Soitsambu,393
739,-2.4978,35.89471,ARUSHA,Ngorongoro,Engaresero,712
740,-2.0183,35.77185,ARUSHA,Ngorongoro,Enguserosambu,492
741,-3.0302011,35.6910901,ARUSHA,Ngorongoro,Nainokanoka,724
742,-2.8473555,35.8452233,ARUSHA,Ngorongoro,Naiyobi,484
743,-2.513392,35.609813,ARUSHA,Ngorongoro,Malambo,265
744,-3.191785,35.278185,ARUSHA,Ngorongoro,Enduleni,946
745,-2.05898,35.657,ARUSHA,Ngorongoro,Enguserosambu,435
746,-3.0432502,35.480435,ARUSHA,Ngorongoro,Ngoile,664
747,-1.85895,35.44213,ARUSHA,Ngorongoro,Ololosokwan,517
748,-2.45943,35.534276,ARUSHA,Ngorongoro,Arash,313
749,-2.9834099,35.5072716,ARUSHA,Ngorongoro,Olbalbal,767
750,-2.9567783,35.6611617,ARUSHA,Ngorongoro,Alailelai,598
751,-2.18217161,35.833735,ARUSHA,Ngorongoro,Oldonyosambu,1123
752,-2.171431,35.568,ARUSHA,Ngorongoro,Olorien/Magaiduru,694
753,-2.0599317,35.5870628,ARUSHA,Ngorongoro,Oloipiri,581
754,-3.2093383,35.4582016,ARUSHA,Ngorongoro,Ngorongoro,616
755,-1.875433,35.337576,ARUSHA,Ngorongoro,Ololosokwan,1170
756,-3.341943333,35.283255,ARUSHA,Ngorongoro,Eyasi,298
757,-2.02321833,35.6209916,ARUSHA,Ngorongoro,Enguserosambu,333
758,-2.0599317,35.5870628,ARUSHA,Ngorongoro,Oloipiri,344
759,-2.4307932,35.4451461,ARUSHA,Ngorongoro,Arash,372
760,-3.3634283,35.096261,ARUSHA,Ngorongoro,Kakesio,621
761,-3.9716333,35.269696,ARUSHA,Ngorongoro,Enduleni,70
762,-2.3111353,35.9418617,ARUSHA,Ngorongoro,Pinyinyi,477
763,-2.5808033,35.5036533,ARUSHA,Ngorongoro,Piyaya,901
764,-2.16032,35.740241,ARUSHA,Ngorongoro,Digodigo,463
765,-2.06106,35.605,ARUSHA,Ngorongoro,Orgosorok,338
766,-2.296375,35.6896583,ARUSHA,Ngorongoro,Sale,699
767,-2.90092,35.75609499,ARUSHA,Ngorongoro,Alailelai,551
768,-1.90809,35.42301,ARUSHA,Ngorongoro,Soitsambu,520
769,-3.1391524,35.165628,ARUSHA,Ngorongoro,Enduleni,3493.5
770,-1.95868,35.5123,ARUSHA,Ngorongoro,Oloipiri,536
771,-2.0571372,35.5622512,ARUSHA,Ngorongoro,Kirangi,378
772,-2.514531,35.577971,ARUSHA,Ngorongoro,Malambo,561
773,-2.05455,35.564559,ARUSHA,Ngorongoro,Olorien/Magaiduru,830
774,-2.19591581,35.7016256,ARUSHA,Ngorongoro,Samunge,367
775,-6.807195,39.27996,DAR ES SALAAM,Ilala MC,Upanga Magharibi,287
776,-6.5840994,39.055611,DAR ES SALAAM,Ilala MC,Chanika,709
777,-6.5615321,39.0959543,DAR ES SALAAM,Ilala MC,Kivule,246
778,-6.9761116,39.0905283,DAR ES SALAAM,Ilala MC,Buyuni,183
779,-6.8951266,39.1866483,DAR ES SALAAM,Ilala MC,Kitunda,3493.5
780,-6.5639876,39.0929876,DAR ES SALAAM,Ilala MC,Kivule,3478
781,-6.5615506,39.1145442,DAR ES SALAAM,Ilala MC,Kivule,991
782,-6.5717222,39.0603253,DAR ES SALAAM,Ilala MC,Buyuni,3799
783,-6.5755027,39.1102702,DAR ES SALAAM,Ilala MC,Msongola,60
784,-6.5851295,39.0524811,DAR ES SALAAM,Ilala MC,Chanika,2202
785,-6.5716533,39.1023792,DAR ES SALAAM,Ilala MC,Kivule,625
786,-7.0020399,39.0625671,DAR ES SALAAM,Ilala MC,Chanika,384
787,-6.5702518,39.0549893,DAR ES SALAAM,Ilala MC,Buguruni,324
788,-6.9350339,39.1525953,DAR ES SALAAM,Ilala MC,Kivule,123
789,-7.0004473,39.09425375,DAR ES SALAAM,Ilala MC,Msongola,510
790,-6.5938742,39.0437145,DAR ES SALAAM,Ilala MC,Zingiziwa,3591
791,-6.5314045,39.0713456,DAR ES SALAAM,Ilala MC,Pugu Station,8
792,-7.0145537,39.0523406,DAR ES SALAAM,Ilala MC,Zingiziwa,45
793,-6.5308561,39.0814789,DAR ES SALAAM,Ilala MC,Gongolamboto,1188
794,-6.570134,39.0902011,DAR ES SALAAM,Ilala MC,Msongola,313
795,-6.8761829,39.1745558,DAR ES SALAAM,Ilala MC,Segerea,89
796,-6.5545921,39.0714023,DAR ES SALAAM,Ilala MC,Pugu,357
